image_url,page_url,summary,table,top_songs,songs
https://img4.bdbphotos.com/images/120x156/t/s/tsk2bpxhndqshbn2.jpg?skj2io4l,https://www.famousfix.com/topic/paravai-muniamma,"Paravai Muniyamma (25 June 1937 – 29 March 2020) was an Indian folk singer and actress from Paravai, Tamil Nadu. Appearing in many Tamil films, she also sang playback and acted in movies and had her own cooking show on Kalaignar TV.",,"
					RankTitle
				
				
					
						-
						Pudhu Vellai Mazhai						
					
																	
			","
					
						Pudhu Vellai Mazhai
						
					
				"
https://img4.bdbphotos.com/images/120x156/t/s/tsk2bpxhndqshbn2.jpg?skj2io4l,https://www.famousfix.com/topic/paravai-muniamma,,,,
https://img4.bdbphotos.com/images/120x156/a/n/anx6wq1j456t6x.jpg?skj2io4l,https://www.famousfix.com/topic/kanika,"Divya Venkatasubramaniam (born 3 July 1982), better known by her stage name Kaniha or Kanika, is an Indian film actress who predominantly works in Malayalam cinema. Kanika made her debut in the 2002 Tamil film Five Star, she went on to work in other South Indian film industries, including Malayalam, Telugu and Kannada. She is perhaps best known for her performances as Eashwari in her debut film Five Star, Gayathri in Varalaru - History of Godfather and Thenmozhi in Autograph. She has had a successful run in the Malayalam film industry, with most notable works include Bhagyadevatha,  Pazhassi Raja and Spirit.",,"
						
						kwume11
						20 points							
					
									
			",
https://img4.bdbphotos.com/images/120x156/y/d/ydzavttpcjkojc.jpg?skj2io4l,https://www.famousfix.com/topic/vadivelu,"Kumaravadivel Natarajan, known professionally as Vadivelu, is an Indian film actor and playback singer. Since the 1990s, he has performed in supporting and lead roles as a comedy actor in Tamil films.",,,
https://img4.bdbphotos.com/images/120x156/4/g/4g6h6p0fip7e7p.jpg?skj2io4l,https://www.famousfix.com/topic/a-r-ameen-55766104,A. R. Ameen (born 6 January 2003) is an Indian playback singer. He started his singing career in the film O Kadhal Kanmani which was composed by his father A.R.Rahman and has since sung in several Indian languages.,,,
https://img4.bdbphotos.com/images/120x156/i/s/ispn72svgjsxv7gn.jpg?skj2io4l,https://www.famousfix.com/topic/dhee-singer,"Dheekshitha Venkadeshan (born 27 June 1998), known professionally as Dhee, is an Australian playback singer who has worked in Tamil cinema. She has sung songs in her stepfather Santhosh Narayanan's albums and has garnered a nomination at the Filmfare Awards for Best Singer. She is known for her distinctive alto voice.",,"
						
						kwume11
						20 points							
					
									
			",
https://img4.bdbphotos.com/images/120x156/9/9/99olucmwd9qhlo.jpg?skj2io4l,https://www.famousfix.com/topic/sanah-moidutty,"Sanah Moidutty (born 1 July 1991) is an Indian singer songwriter. She sings Indian classical, pop music. She has been trained in Carnatic and Hindustani classical music as well as western vocals. In November 2017, she was awarded ""Best Singing Sensation"" for the year 2017 at the Asia Vision Movie Awards 2017 for the song Afeemi from Meri Pyaari Bindu.",,,
https://img4.bdbphotos.com/images/120x156/z/d/zdfy5taduragar.jpg?skj2io4l,https://www.famousfix.com/topic/m-m-manasi-55185564,"M. M. Manasi is a playback singer trained in Hindustani Vocal. She has sung more than 170 songs in Tamil, Telugu, Kannada, Malayalam, Hindi and English. She completed her studies at School of Management D.G. Vaishnav College. Her hits in Tamil – ""Thamizachi"" in Aarambam, ""Kattikeda"" in Kakki Chattai, ""Semma Mass"" in Mass, ""Robo Romeo"" in Tamizhuku En Ondrai Azhuthavum, ""Sottavaala"" in Puli, ""Aatakari maman ponnu"" in Ilayaraja's 1000th film Tharai Thappattai.She won SIIMA Award for Best Female Playback Singer (Telugu) for ''Rangamma Mangamma'' from 2018 Tollywood periodic-drama film Rangasthalam.","Age	28",,
https://img4.bdbphotos.com/images/120x156/z/d/zdfy5taduragar.jpg?skj2io4l,https://www.famousfix.com/topic/m-m-manasi-55185564,"M. M. Manasi is a playback singer trained in Hindustani Vocal. She has sung more than 170 songs in Tamil, Telugu, Kannada, Malayalam, Hindi and English. She completed her studies at School of Management D.G. Vaishnav College. Her hits in Tamil – ""Thamizachi"" in Aarambam, ""Kattikeda"" in Kakki Chattai, ""Semma Mass"" in Mass, ""Robo Romeo"" in Tamizhuku En Ondrai Azhuthavum, ""Sottavaala"" in Puli, ""Aatakari maman ponnu"" in Ilayaraja's 1000th film Tharai Thappattai.She won SIIMA Award for Best Female Playback Singer (Telugu) for ''Rangamma Mangamma'' from 2018 Tollywood periodic-drama film Rangasthalam.","Birthday	8 January, 1993",,
https://img4.bdbphotos.com/images/120x156/z/d/zdfy5taduragar.jpg?skj2io4l,https://www.famousfix.com/topic/m-m-manasi-55185564,"M. M. Manasi is a playback singer trained in Hindustani Vocal. She has sung more than 170 songs in Tamil, Telugu, Kannada, Malayalam, Hindi and English. She completed her studies at School of Management D.G. Vaishnav College. Her hits in Tamil – ""Thamizachi"" in Aarambam, ""Kattikeda"" in Kakki Chattai, ""Semma Mass"" in Mass, ""Robo Romeo"" in Tamizhuku En Ondrai Azhuthavum, ""Sottavaala"" in Puli, ""Aatakari maman ponnu"" in Ilayaraja's 1000th film Tharai Thappattai.She won SIIMA Award for Best Female Playback Singer (Telugu) for ''Rangamma Mangamma'' from 2018 Tollywood periodic-drama film Rangasthalam.","Birthplace Chennai, Tamil Nadu, India ",,
https://img4.bdbphotos.com/images/120x156/z/d/zdfy5taduragar.jpg?skj2io4l,https://www.famousfix.com/topic/m-m-manasi-55185564,"M. M. Manasi is a playback singer trained in Hindustani Vocal. She has sung more than 170 songs in Tamil, Telugu, Kannada, Malayalam, Hindi and English. She completed her studies at School of Management D.G. Vaishnav College. Her hits in Tamil – ""Thamizachi"" in Aarambam, ""Kattikeda"" in Kakki Chattai, ""Semma Mass"" in Mass, ""Robo Romeo"" in Tamizhuku En Ondrai Azhuthavum, ""Sottavaala"" in Puli, ""Aatakari maman ponnu"" in Ilayaraja's 1000th film Tharai Thappattai.She won SIIMA Award for Best Female Playback Singer (Telugu) for ''Rangamma Mangamma'' from 2018 Tollywood periodic-drama film Rangasthalam.","Eye Color	Brown - Dark",,
https://img4.bdbphotos.com/images/120x156/z/d/zdfy5taduragar.jpg?skj2io4l,https://www.famousfix.com/topic/m-m-manasi-55185564,"M. M. Manasi is a playback singer trained in Hindustani Vocal. She has sung more than 170 songs in Tamil, Telugu, Kannada, Malayalam, Hindi and English. She completed her studies at School of Management D.G. Vaishnav College. Her hits in Tamil – ""Thamizachi"" in Aarambam, ""Kattikeda"" in Kakki Chattai, ""Semma Mass"" in Mass, ""Robo Romeo"" in Tamizhuku En Ondrai Azhuthavum, ""Sottavaala"" in Puli, ""Aatakari maman ponnu"" in Ilayaraja's 1000th film Tharai Thappattai.She won SIIMA Award for Best Female Playback Singer (Telugu) for ''Rangamma Mangamma'' from 2018 Tollywood periodic-drama film Rangasthalam.","Hair Color	Black",,
https://img4.bdbphotos.com/images/120x156/z/d/zdfy5taduragar.jpg?skj2io4l,https://www.famousfix.com/topic/m-m-manasi-55185564,"M. M. Manasi is a playback singer trained in Hindustani Vocal. She has sung more than 170 songs in Tamil, Telugu, Kannada, Malayalam, Hindi and English. She completed her studies at School of Management D.G. Vaishnav College. Her hits in Tamil – ""Thamizachi"" in Aarambam, ""Kattikeda"" in Kakki Chattai, ""Semma Mass"" in Mass, ""Robo Romeo"" in Tamizhuku En Ondrai Azhuthavum, ""Sottavaala"" in Puli, ""Aatakari maman ponnu"" in Ilayaraja's 1000th film Tharai Thappattai.She won SIIMA Award for Best Female Playback Singer (Telugu) for ''Rangamma Mangamma'' from 2018 Tollywood periodic-drama film Rangasthalam.","Zodiac Sign	Capricorn",,
https://img4.bdbphotos.com/images/120x156/z/d/zdfy5taduragar.jpg?skj2io4l,https://www.famousfix.com/topic/m-m-manasi-55185564,"M. M. Manasi is a playback singer trained in Hindustani Vocal. She has sung more than 170 songs in Tamil, Telugu, Kannada, Malayalam, Hindi and English. She completed her studies at School of Management D.G. Vaishnav College. Her hits in Tamil – ""Thamizachi"" in Aarambam, ""Kattikeda"" in Kakki Chattai, ""Semma Mass"" in Mass, ""Robo Romeo"" in Tamizhuku En Ondrai Azhuthavum, ""Sottavaala"" in Puli, ""Aatakari maman ponnu"" in Ilayaraja's 1000th film Tharai Thappattai.She won SIIMA Award for Best Female Playback Singer (Telugu) for ''Rangamma Mangamma'' from 2018 Tollywood periodic-drama film Rangasthalam.","Nationality	Indian",,
https://img4.bdbphotos.com/images/120x156/z/d/zdfy5taduragar.jpg?skj2io4l,https://www.famousfix.com/topic/m-m-manasi-55185564,"M. M. Manasi is a playback singer trained in Hindustani Vocal. She has sung more than 170 songs in Tamil, Telugu, Kannada, Malayalam, Hindi and English. She completed her studies at School of Management D.G. Vaishnav College. Her hits in Tamil – ""Thamizachi"" in Aarambam, ""Kattikeda"" in Kakki Chattai, ""Semma Mass"" in Mass, ""Robo Romeo"" in Tamizhuku En Ondrai Azhuthavum, ""Sottavaala"" in Puli, ""Aatakari maman ponnu"" in Ilayaraja's 1000th film Tharai Thappattai.She won SIIMA Award for Best Female Playback Singer (Telugu) for ''Rangamma Mangamma'' from 2018 Tollywood periodic-drama film Rangasthalam.","Occupation	Singer","
						
						kwume11
						20 points							
					
									
			",
https://img4.bdbphotos.com/images/120x156/9/p/9pb1egehu9k3ug9e.jpg?skj2io4l,https://www.famousfix.com/topic/nikhita-gandhi,"Nikhita Gandhi (born 1 October 1991) is an Indian playback singer who has worked in Indian films in four different languages. She has worked on Tamil, Hindi, Telugu, Bengali, and Kannada film projects.",,,
https://img4.bdbphotos.com/images/120x156/9/p/9pb1egehu9k3ug9e.jpg?skj2io4l,https://www.famousfix.com/topic/nikhita-gandhi,,,,
https://img4.bdbphotos.com/images/120x156/m/f/mfwam5jwwd73aw.jpg?skj2io4l,https://www.famousfix.com/topic/rajalakshmy,"Rajalakshmy is a playback singer and made her mark in the Malayalam film music industry by winning the Kerala State Film Award for the Best Playback Singer in 2011. She was nominated to the National Film Awards 2009 for the film Kuttysrank, directed by Shaji N. Karun. She has won the Kerala State Sangeetha Nataka Academy for the Best Playback Singer in 2004&2014. Also won the first Mazhavil Mango Music awards in 2017 and Flowers Music awards in 2018. She has also lent her voice to Tamil and Kannada movies.",,,
https://img4.bdbphotos.com/images/120x156/b/i/bij544iufdppji.jpg?skj2io4l,https://www.famousfix.com/topic/sooraj-santhosh,"Sooraj Santhosh (born 19 September 1987) is an Indian playback singer who sings mainly in Telugu, Tamil and Malayalam languages and also sung in Hindi, Kannada and Badaga. He was the former lead vocalist of the band Masala Coffee.",,,
https://img4.bdbphotos.com/images/120x156/x/u/xuc8knufccttcu.jpg?skj2io4l,https://www.famousfix.com/topic/arjun-menon-38822768,"Arjun Menon (born 19 December 1987) is an Indian playback singer and songwriter based in New York City/London. He has sung for top music directors including A.R. Rahman, Harris Jayaraj, G.V Prakash etc. Arjun started his music career performing Carnatic music as a solo artiste and subsequently performed several shows across the country collaborating with top musicians. He sang the re-recording song ""Kulu Kulu Venpani Pola"" for the movie Engeyum Kadhal which was composed and penned by Harris Jayaraj. His playblack debut and big break came with the song ""Latcham Calorie"" from the movie Yaan in 2014.",,,
https://img4.bdbphotos.com/images/120x156/d/f/dftmz42vytgqtf.jpg?skj2io4l,https://www.famousfix.com/topic/sid-sriram,"Siddharth Sriram (born 19 May 1990), popularly known as Sid Sriram is an Indian-American music producer, playback singer, and songwriter. He is an R&B songwriter, singer and performer, and works predominantly in the Tamil and Telugu music industry while also working in a few Malayalam film productions. He regularly collaborates with Bharata Natyam dancer, his sister Pallavi Sriram, and music directors.",,,
https://img4.bdbphotos.com/images/120x156/d/f/dftmz42vytgqtf.jpg?skj2io4l,https://www.famousfix.com/topic/sid-sriram,,,,
https://img4.bdbphotos.com/images/120x156/6/9/69dupfj2o0h767.jpg?skj2io4l,https://www.famousfix.com/topic/vaikom-vijayalakshmi,"Vaikom Vijayalakshmi is a playback singer from Kerala, India. She is an expert in a rare musical instrument called Gayatriveena. She won special jury mention for her much appreciated work in the movie Celluloid. She was born at Vaikom on 7 October 1981 and later on moved to Chennai.",,,
https://img4.bdbphotos.com/images/120x156/4/y/4yov39e4felsy4.jpg?skj2io4l,https://www.famousfix.com/topic/nithin-raj,"Please write a description for this profile. This is the text that will appear on the about page and should be a description of what this topic is. For people, this would include a biography, including a description of their early life and career; for films and TV shows: a plot + other information about this title, etc.",,,
https://img4.bdbphotos.com/images/120x156/j/z/jz4mm64jdrdpjp.jpg?skj2io4l,https://www.famousfix.com/topic/gaana-bala,"Bala Murugan, better known by his stage name Gana Bala is an Indian playback singer in Tamil cinema. He rose to prominence after rendering the songs 'Aadi Pona Aavani' and 'Nadukadalula Kappala' from the soundtrack of Attakathi. He has predominantly sung songs belonging to the gaana genre of Tamil Nadu. He has been credited for reviving the gaana genre in Tamil Cinema after 'Thenisai Thendral' Deva. He has also penned lyrics for some of his dengichukundam chancellor.",,,
https://img4.bdbphotos.com/images/120x156/j/z/jz4mm64jdrdpjp.jpg?skj2io4l,https://www.famousfix.com/topic/gaana-bala,,,,
https://img4.bdbphotos.com/images/120x156/1/b/1bpvchcwva5mvp.jpg?skj2io4l,https://www.famousfix.com/topic/suvi-suresh,"Suvi Suresh (born as Swetha Suresh on 26 September) is an Indian singer. She was a member of the band S5 launched by the channel SS Music. She shot to fame with the song ""Kodana Kodi"" from Saroja, composed by Yuvan Shankar Raja. Presently, she is a member of the band Soulsonic.",,,
https://img4.bdbphotos.com/images/120x156/6/c/6cn6b87qbl7ppbq.jpg?skj2io4l,https://www.famousfix.com/topic/ranina-reddy-8692088,"Ranina Reddy is an Indian playback singer. She has sung mainly in Tamil and Telugu for various music composers including Yuvan Shankar Raja, Harris Jayaraj, Devi sri Prasad, Sai Thaman, Selva Ganesh, Raghu Dixit, and S.A. Rajkumar.","Nationality	Indian",,
